athlete_1;athlete_2;athlete_3;athlete_4;athlete_5;wt_count_trial_1;wt_count_trial_2;wt_count_trial_3;wt_count_trial_4;wt_count_trial_5;wt_count_trial_6;wt_count_trial_7;wt_count_trial_8;wt_count_trial_9;wt_count_trial_10;wt_count_trial_11;wt_count_trial_12;wt_count_trial_13;wt_count_trial_14;wt_count_trial_15;wt_count_trial_16;wt_count_trial_17;wt_count_trial_18;wt_count_trial_19;wt_count_trial_20;wt_count_trial_21;wt_count_trial_22;wt_count_trial_23;wt_count_trial_24;wt_count_trial_25;wt_count_trial_26;wt_count_trial_27;wt_count_trial_28;wt_count_trial_29;wt_count_trial_30;wt_count_trial_31;wt_count_trial_32;wt_count_trial_33;wt_count_trial_34;wt_count_trial_35;wt_count_trial_36;wt_count_trial_37;wt_count_trial_38;wt_count_trial_39;wt_count_trial_40;wt_count_trial_41;wt_count_trial_42;wt_count_trial_43;wt_count_trial_44;wt_count_trial_45;wt_count_trial_46;wt_count_trial_47;wt_count_trial_48;wt_count_trial_49;wt_count_trial_50;wt_count_trial_51;wt_count_trial_52;wt_count_trial_53;wt_count_trial_54;wt_count_trial_55;wt_count_trial_56;wt_count_trial_57;wt_count_trial_58;wt_count_trial_59;wt_count_trial_60;wt_count_trial_61;wt_count_trial_62;wt_count_trial_63;wt_count_trial_64;wt_count_trial_65;wt_count_trial_66;wt_count_trial_67;wt_count_trial_68;wt_count_trial_69;wt_count_trial_70;wt_count_trial_71;wt_count_trial_72;wt_count_trial_73;wt_count_trial_74;wt_count_trial_75;wt_count_trial_76;wt_count_trial_77;wt_count_trial_78;wt_count_trial_79;wt_count_trial_80;wt_count_trial_81;wt_count_trial_82;wt_count_trial_83;wt_count_trial_84;wt_count_trial_85;wt_count_trial_86;wt_count_trial_87;wt_count_trial_88;wt_count_trial_89;wt_count_trial_90;wt_count_trial_91;wt_count_trial_92;wt_count_trial_93;wt_count_trial_94;wt_count_trial_95;wt_count_trial_96;wt_count_trial_97;wt_count_trial_98;wt_count_trial_99;wt_count_trial_100;wt_count_trial_101;wt_count_trial_102;wt_count_trial_103;wt_count_trial_104;wt_count_trial_105;wt_count_trial_106;wt_count_trial_107;wt_count_trial_108;wt_count_trial_109;wt_count_trial_110;wt_count_trial_111;wt_count_trial_112;wt_count_trial_113;wt_count_trial_114;wt_count_trial_115;wt_count_trial_116;wt_count_trial_117;wt_count_trial_118;wt_count_trial_119;wt_count_trial_120;wt_count_trial_121;wt_count_trial_122;wt_count_trial_123;wt_count_trial_124;wt_count_trial_125;wt_count_trial_126;wt_count_trial_127;wt_count_trial_128;wt_count_trial_129;wt_count_trial_130;wt_count_trial_131;wt_count_trial_132;wt_count_trial_133;wt_count_trial_134;wt_count_trial_135;wt_count_trial_136;wt_count_trial_137;wt_count_trial_138;wt_count_trial_139;wt_count_trial_140;wt_count_trial_141;wt_count_trial_142;wt_count_trial_143;wt_count_trial_144;wt_count_trial_145;wt_count_trial_146;wt_count_trial_147;wt_count_trial_148;wt_count_trial_149;wt_count_trial_150;wt_count_trial_151;wt_count_trial_152;wt_count_trial_153;wt_count_trial_154;wt_count_trial_155;wt_count_trial_156;wt_count_trial_157;wt_count_trial_158;wt_count_trial_159;wt_count_trial_160;wt_count_trial_161;wt_count_trial_162;wt_count_trial_163;wt_count_trial_164;wt_count_trial_165;wt_count_trial_166;wt_count_trial_167;wt_count_trial_168;wt_count_trial_169;wt_count_trial_170;wt_count_trial_171;wt_count_trial_172;wt_count_trial_173;wt_count_trial_174;wt_count_trial_175;wt_count_trial_176;wt_count_trial_177;wt_count_trial_178;wt_count_trial_179;wt_count_trial_180;wt_count_trial_181;wt_count_trial_182;wt_count_trial_183;wt_count_trial_184;wt_count_trial_185;wt_count_trial_186;wt_count_trial_187;wt_count_trial_188;wt_count_trial_189;wt_count_trial_190;wt_count_trial_191;wt_count_trial_192;wt_count_trial_193;wt_count_trial_194;wt_count_trial_195;wt_count_trial_196;wt_count_trial_197;wt_count_trial_198;wt_count_trial_199;wt_count_trial_200;wt_count_trial_201;wt_count_trial_202;wt_count_trial_203;wt_count_trial_204;wt_count_trial_205;wt_count_trial_206;wt_count_trial_207;wt_count_trial_208;wt_count_trial_209;wt_count_trial_210;wt_count_trial_211;wt_count_trial_212;wt_count_trial_213;wt_count_trial_214;wt_count_trial_215;wt_count_trial_216;wt_count_trial_217;wt_count_trial_218;wt_count_trial_219;wt_count_trial_220;wt_count_trial_221;wt_count_trial_222;wt_count_trial_223;wt_count_trial_224;wt_count_trial_225;wt_count_trial_226;wt_count_trial_227;wt_count_trial_228;wt_count_trial_229;wt_count_trial_230;wt_count_trial_231;wt_count_trial_232;wt_count_trial_233;wt_count_trial_234;wt_count_trial_235;wt_count_trial_236;wt_count_trial_237;wt_count_trial_238;wt_count_trial_239;wt_count_trial_240;wt_count_trial_241;wt_count_trial_242;wt_count_trial_243;wt_count_trial_244;wt_count_trial_245;wt_count_trial_246;wt_count_trial_247;wt_count_trial_248;wt_count_trial_249;wt_count_trial_250
Simone Biles;Jordan Chiles;Shilese Jones;Kaliya Lincoln;Leanne Wong;21;22;19;18;21;23;23;23;21;22;23;25;21;23;18;22;26;23;21;22;22;22;20;20;21;21;22;24;25;23;18;20;22;26;22;22;23;22;22;21;23;22;22;21;22;24;23;17;22;21;17;24;21;24;22;23;24;25;24;24;23;23;23;18;24;21;22;21;22;25;23;21;23;20;26;18;24;23;16;21;18;23;21;24;20;22;20;18;21;22;24;23;25;20;22;21;21;22;19;25;23;24;25;24;20;21;18;19;20;18;19;22;23;20;22;24;22;25;24;20;24;23;26;24;21;24;23;22;18;22;18;19;22;24;21;24;25;22;20;21;21;21;24;25;22;21;24;21;26;23;24;23;19;24;20;23;24;23;23;26;23;21;19;21;21;18;23;23;24;20;20;19;22;24;18;24;23;24;23;23;23;20;22;22;21;22;17;22;21;23;21;19;20;20;22;24;20;21;26;24;25;23;23;19;20;22;22;23;24;22;22;23;23;21;21;22;22;23;20;21;25;24;25;20;20;21;22;20;23;23;24;22;22;22;19;22;23;21;17;24;24;23;23;23;26;22;21;18;22;24
Simone Biles;Jordan Chiles;Shilese Jones;Zoe Miller;Leanne Wong;21;22;19;18;21;23;23;21;21;22;23;25;21;23;18;22;26;23;21;22;20;22;20;20;21;21;19;24;25;21;17;20;21;26;22;22;23;22;22;21;22;22;22;21;22;24;21;17;22;21;19;24;21;24;22;23;24;25;20;24;22;21;23;18;24;20;22;21;22;25;23;22;21;20;26;19;24;22;16;21;17;23;21;22;20;20;20;18;22;22;24;23;25;18;22;22;21;24;19;23;21;24;25;24;20;20;18;19;19;18;19;22;23;20;22;25;22;25;24;17;24;21;26;24;21;22;21;22;18;22;18;18;22;24;20;22;21;22;20;21;18;21;24;25;21;21;22;21;26;23;24;23;19;24;21;23;24;21;23;26;24;21;19;21;21;18;23;23;24;20;20;19;19;24;17;25;22;24;23;23;23;20;20;22;20;21;17;22;20;21;21;19;20;20;22;24;20;23;26;24;25;23;22;19;20;22;22;23;24;22;24;23;23;19;19;22;22;23;20;21;25;24;25;18;18;19;21;20;23;23;24;22;22;22;19;20;23;21;17;24;22;23;23;23;26;22;21;18;22;22
Simone Biles;Jordan Chiles;Sunisa Lee;Kaliya Lincoln;Zoe Miller;21;20;21;23;22;22;21;20;19;22;22;24;20;19;24;23;21;19;21;22;25;23;20;17;21;19;18;24;20;18;15;23;22;25;21;23;23;21;20;20;23;21;19;20;21;21;19;19;21;19;17;22;21;25;20;23;21;23;20;22;19;24;20;21;23;23;19;19;20;23;24;21;20;20;23;22;23;24;18;23;15;22;21;22;17;19;18;19;22;22;21;20;23;20;22;19;23;19;22;24;16;21;23;24;23;18;21;22;19;17;21;23;21;18;20;21;22;27;22;16;22;23;23;22;21;20;20;20;18;20;21;20;21;24;18;21;20;24;22;21;19;20;23;24;19;21;22;21;24;21;22;25;15;22;18;20;23;19;20;22;24;18;20;20;18;18;21;23;21;21;23;18;20;24;21;24;22;22;22;23;24;18;21;23;20;19;17;22;21;18;20;24;18;21;20;22;21;25;24;25;22;22;22;23;21;19;23;18;20;22;21;21;21;17;21;22;20;19;23;19;24;23;25;18;21;17;22;21;23;24;24;25;22;20;23;19;23;20;21;24;21;18;21;22;24;24;18;20;20;23
Simone Biles;Jordan Chiles;Sunisa Lee;Kaliya Lincoln;Leanne Wong;19;20;19;21;22;22;21;22;20;20;22;24;19;19;19;23;21;19;20;22;23;23;18;17;20;17;18;22;20;20;14;19;20;25;21;19;23;21;20;18;22;21;19;19;19;21;21;18;22;19;16;22;21;23;20;22;19;23;22;22;20;22;21;20;23;21;19;22;20;23;24;21;22;22;23;17;23;24;17;21;16;22;20;24;17;21;18;18;20;21;21;20;23;19;22;19;23;19;20;26;19;20;22;23;20;19;21;22;20;18;20;21;21;19;20;21;20;25;21;16;21;23;22;22;22;22;22;20;18;18;18;19;21;24;19;23;25;21;21;20;19;18;23;25;21;21;24;20;24;21;22;23;16;22;18;20;23;19;20;22;24;18;18;20;19;16;21;23;21;20;20;18;20;23;18;23;22;22;22;21;24;19;23;22;21;20;17;22;21;20;20;20;17;21;21;22;20;21;24;24;22;22;19;21;21;18;22;18;20;21;21;22;21;20;20;22;20;19;22;17;24;20;25;18;20;17;21;20;23;24;24;20;22;21;19;21;23;19;16;21;23;18;20;22;24;24;18;19;20;23
Simone Biles;Jordan Chiles;Sunisa Lee;Zoe Miller;Leanne Wong;19;20;19;20;22;21;21;19;19;20;21;24;19;19;18;23;21;19;20;22;22;23;17;17;19;17;17;22;20;18;14;20;22;25;22;19;23;21;20;20;22;21;19;19;19;21;19;18;21;19;16;22;21;23;20;22;19;22;20;22;19;22;21;20;23;21;19;22;20;22;24;21;19;21;23;20;23;23;17;21;18;22;20;22;17;19;18;18;21;21;22;20;23;17;22;20;23;21;20;23;17;20;22;23;21;18;21;20;19;17;20;21;21;18;20;23;20;26;22;12;22;20;21;22;22;20;20;20;18;18;18;18;21;24;17;21;20;21;22;20;16;18;23;24;19;21;22;20;24;21;22;23;16;21;19;20;23;17;20;22;24;17;18;20;19;16;21;23;21;20;20;18;17;23;18;25;22;22;22;21;24;19;21;21;20;19;17;22;21;18;19;20;17;21;23;21;20;23;24;25;22;24;19;21;20;19;21;17;20;21;21;23;21;16;18;22;20;19;21;17;24;20;25;18;18;16;21;20;23;24;24;18;22;20;19;19;24;19;15;20;21;18;20;22;26;24;18;19;20;23
Simone Biles;Jordan Chiles;Kaliya Lincoln;Zoe Miller;Leanne Wong;17;20;18;19;20;21;19;20;19;19;22;22;19;18;17;21;22;18;19;20;21;21;17;17;20;17;17;22;21;18;14;18;20;24;19;18;21;19;18;19;21;20;18;19;19;21;19;17;20;17;15;20;20;23;20;21;20;23;18;20;19;21;19;18;21;19;19;20;19;23;22;20;18;20;22;18;21;22;16;19;15;21;20;20;16;18;16;17;18;19;20;20;23;15;21;18;21;19;18;22;17;21;21;23;20;18;19;18;17;18;18;19;19;17;18;21;18;25;20;13;19;19;22;21;20;18;18;19;17;18;17;18;20;22;17;21;19;20;19;19;14;16;22;23;17;19;20;20;22;20;22;21;15;22;19;19;23;18;21;21;22;18;17;20;19;16;21;21;18;19;19;18;15;21;17;23;19;23;21;19;22;19;19;21;18;17;15;20;20;16;18;19;17;19;21;20;18;21;24;23;21;20;19;19;20;19;21;18;20;21;20;20;22;15;16;21;20;20;20;16;23;21;23;16;17;17;20;19;22;22;22;20;21;21;18;18;21;18;15;21;20;19;19;21;26;22;16;18;19;23
Simone Biles;Shilese Jones;Sunisa Lee;Kaliya Lincoln;Zoe Miller;25;23;21;22;23;24;25;23;22;25;23;25;21;25;25;24;25;24;23;25;24;24;24;21;22;24;20;27;23;20;20;27;24;27;22;25;25;24;24;22;24;23;21;22;24;24;22;23;23;23;19;25;22;25;23;26;25;25;22;25;22;25;22;21;27;24;22;23;23;25;25;23;23;22;27;26;26;25;17;26;16;24;25;24;20;21;21;21;24;25;25;23;25;20;23;23;23;23;23;24;19;26;23;25;24;20;20;24;22;17;23;25;25;21;23;23;26;27;26;20;26;25;27;26;21;25;23;23;21;24;22;20;22;26;21;22;22;26;23;22;22;25;26;26;23;23;24;22;27;23;25;26;19;24;20;24;24;20;22;27;23;22;22;22;20;20;23;25;24;22;25;19;23;27;23;25;25;24;24;27;25;19;22;24;23;23;19;24;21;23;23;25;19;22;22;27;23;27;26;25;25;25;23;22;23;22;24;23;24;23;23;24;23;22;22;24;21;23;22;25;26;24;27;20;22;19;23;24;24;25;26;27;24;25;23;23;25;23;23;26;23;22;24;24;25;26;23;22;23;23
Simone Biles;Shilese Jones;Sunisa Lee;Kaliya Lincoln;Leanne Wong;23;23;19;20;23;24;25;23;22;23;23;25;21;25;20;24;25;24;22;25;24;24;22;21;21;22;23;25;23;22;18;22;24;27;22;24;25;24;24;22;24;23;21;22;22;24;24;22;23;23;18;25;22;23;22;24;23;25;26;25;23;25;23;20;27;23;22;23;23;25;25;22;25;22;27;20;26;25;17;23;19;24;21;26;20;23;21;20;22;24;25;23;25;22;23;23;23;23;21;26;23;25;23;25;22;21;20;24;22;17;21;23;25;21;23;23;24;27;26;20;26;25;27;26;21;27;25;23;19;22;20;20;22;26;22;24;26;23;22;22;22;23;26;26;25;23;26;21;27;23;25;24;20;24;20;24;24;22;22;27;23;22;20;22;21;18;23;25;24;22;21;19;23;26;19;25;26;24;24;25;25;20;24;24;24;24;19;24;22;25;23;21;20;22;22;27;22;23;26;25;25;25;23;20;23;22;23;23;24;23;23;25;23;23;23;24;22;23;22;23;26;24;27;23;21;21;23;21;24;25;26;22;24;25;20;23;25;23;18;24;25;23;25;24;25;26;23;19;23;23
Simone Biles;Shilese Jones;Sunisa Lee;Zoe Miller;Leanne Wong;23;23;20;20;23;24;25;21;22;23;22;25;21;24;20;24;25;24;22;25;24;24;22;21;21;21;20;24;23;20;18;22;23;27;22;24;25;24;24;22;23;23;21;21;22;24;22;22;24;23;20;25;22;23;22;24;22;25;22;26;22;23;23;20;27;22;22;23;23;25;25;22;22;21;27;20;26;25;17;23;18;24;21;24;20;21;23;20;23;24;25;23;25;20;23;23;23;23;21;24;21;25;24;25;22;20;20;22;21;17;21;23;25;21;23;24;24;26;26;16;26;23;26;25;21;25;23;23;19;22;20;19;23;26;21;22;22;23;23;22;20;23;26;26;23;23;24;21;27;23;25;24;20;24;20;24;24;19;22;27;23;22;20;22;21;18;23;25;24;21;21;19;21;26;19;26;25;24;25;25;25;20;22;23;23;23;19;24;21;23;22;20;20;22;24;26;22;25;26;26;25;25;22;21;22;22;23;23;24;22;25;25;22;21;21;24;21;22;21;22;26;23;27;20;19;20;22;21;24;25;26;22;24;25;20;21;26;23;17;22;23;22;24;24;26;25;23;19;23;23
Simone Biles;Shilese Jones;Kaliya Lincoln;Zoe Miller;Leanne Wong;21;23;18;18;21;23;24;21;21;22;23;23;21;23;18;22;26;23;22;23;22;22;21;21;21;21;19;24;25;20;18;20;21;26;22;22;23;22;22;21;22;22;21;21;22;24;21;21;22;21;17;23;21;23;22;23;23;25;20;23;22;22;23;18;25;20;22;21;22;25;23;21;21;20;26;18;24;23;16;21;15;23;21;22;20;20;19;19;21;22;24;23;25;18;22;21;21;22;19;22;21;24;24;24;20;20;18;20;19;18;19;21;23;20;21;23;22;25;24;17;24;21;26;24;21;23;21;22;18;22;18;18;21;24;20;22;20;22;20;21;17;21;24;24;21;21;22;21;25;22;24;22;20;24;20;23;24;20;23;26;21;22;19;22;21;18;23;23;24;20;20;19;18;24;18;24;22;24;23;23;23;20;20;22;21;21;17;22;20;21;21;19;20;21;22;25;20;23;26;23;25;23;22;19;21;23;22;23;24;22;22;24;23;19;19;22;21;23;20;21;24;24;25;18;18;19;21;20;23;23;24;22;22;23;19;20;23;21;17;23;22;23;23;23;25;24;21;18;22;23
Simone Biles;Sunisa Lee;Kaliya Lincoln;Zoe Miller;Leanne Wong;18;18;17;17;19;19;19;17;19;22;18;22;17;21;18;22;20;19;19;21;21;20;15;14;16;16;17;20;19;17;14;20;22;23;19;19;20;21;20;19;22;19;18;17;19;19;19;19;20;18;16;19;20;20;20;22;18;20;20;21;18;19;21;18;21;21;18;22;19;18;22;21;18;21;21;19;21;20;15;20;16;19;20;19;16;19;17;16;18;20;20;18;19;17;20;19;20;18;18;21;16;21;20;21;20;16;20;23;19;16;20;20;19;18;20;20;19;24;20;12;22;22;19;20;22;19;20;20;18;18;17;18;18;22;17;18;19;21;18;20;15;18;21;21;20;19;19;17;23;20;20;20;16;19;16;20;20;16;17;22;20;17;17;19;19;14;18;21;20;18;20;15;18;21;16;22;22;18;22;20;21;17;19;18;20;19;19;21;18;17;19;19;16;20;19;21;19;22;22;22;21;20;19;18;18;20;22;17;20;20;20;19;18;16;18;21;18;18;19;17;22;21;22;17;18;16;21;20;21;24;22;18;20;20;19;18;21;19;15;17;19;18;19;20;25;23;17;19;19;20
Jade Carey;Jordan Chiles;Shilese Jones;Sunisa Lee;Kaliya Lincoln;19;19;16;20;20;20;21;20;15;19;18;20;19;19;18;20;18;19;17;20;20;19;19;18;17;18;16;21;19;14;18;21;18;20;21;21;21;18;18;18;21;19;18;17;18;17;20;16;17;18;15;21;16;22;18;22;19;20;20;19;17;19;18;18;19;20;19;16;18;21;21;16;18;17;18;19;21;21;14;21;15;21;18;21;16;18;16;16;23;20;19;18;22;20;19;17;19;19;20;19;18;19;20;20;19;14;17;20;17;13;17;20;20;16;18;17;19;21;19;15;19;18;21;20;18;21;18;18;16;18;18;15;20;22;14;22;21;22;19;14;15;20;20;22;19;21;22;18;20;17;21;21;12;18;15;19;19;18;19;19;19;15;20;17;16;17;18;21;19;19;19;14;20;21;19;21;18;19;16;20;20;14;18;21;18;16;14;20;18;18;16;20;18;16;18;20;21;21;21;20;18;21;19;20;18;17;19;17;18;17;19;20;15;19;21;22;16;18;17;19;23;20;21;16;20;13;21;18;20;20;22;22;20;18;21;19;20;18;18;20;22;16;20;20;18;19;18;17;18;20
Jade Carey;Jordan Chiles;Shilese Jones;Sunisa Lee;Zoe Miller;20;19;17;20;20;20;21;18;15;19;18;21;19;19;18;21;19;19;17;20;22;20;20;19;17;18;16;21;19;14;16;21;21;22;22;22;21;19;18;19;21;19;18;17;18;17;18;16;17;18;15;22;17;22;19;22;19;20;18;20;16;19;18;18;20;20;19;16;18;21;21;18;16;18;19;22;21;20;14;21;17;21;19;20;16;18;16;16;24;21;18;18;22;18;20;18;20;20;20;18;16;19;20;21;20;14;17;20;16;13;18;18;20;16;18;21;20;23;19;14;20;16;22;20;18;19;17;19;16;18;18;16;20;21;13;21;17;21;19;15;15;20;20;22;18;21;20;19;21;17;21;21;12;18;15;19;19;16;19;20;20;15;20;17;16;17;19;22;19;19;20;14;18;21;19;23;19;20;17;20;20;14;16;21;17;15;13;20;18;17;16;20;18;16;18;20;20;23;21;22;19;23;19;20;18;17;19;17;18;18;19;22;15;16;19;22;16;18;18;19;23;20;21;16;17;14;21;18;20;21;22;22;21;18;21;17;21;18;18;20;20;16;20;20;22;18;18;17;18;19
Jade Carey;Jordan Chiles;Shilese Jones;Sunisa Lee;Leanne Wong;18;20;16;18;20;21;21;17;16;18;18;21;18;19;12;21;18;19;16;20;20;20;17;19;17;16;16;20;19;16;16;17;19;22;22;18;22;19;18;18;20;19;18;17;19;17;20;16;18;18;14;21;17;22;19;21;18;21;20;20;17;17;19;17;20;18;19;19;19;21;21;17;18;19;19;17;21;20;14;19;19;21;19;22;17;18;16;16;22;20;17;19;24;18;19;18;20;20;18;19;20;18;19;20;17;15;17;18;17;15;17;18;20;16;18;21;18;21;18;13;19;18;21;20;20;20;19;19;16;16;18;14;20;22;14;23;22;20;18;15;15;18;20;22;19;21;22;20;21;17;22;19;13;19;16;19;19;18;19;20;20;15;18;17;17;15;20;22;19;19;19;15;18;20;16;23;19;20;18;18;20;16;19;19;18;16;13;20;18;19;16;16;17;17;19;20;19;20;22;21;19;23;17;18;17;16;18;17;18;17;19;22;15;18;18;22;18;19;17;17;23;20;22;16;17;13;20;17;20;21;22;17;21;18;18;19;22;18;15;17;23;17;19;21;22;19;18;16;18;21
Jade Carey;Jordan Chiles;Shilese Jones;Kaliya Lincoln;Zoe Miller;17;19;15;18;17;19;18;18;14;16;18;18;17;17;16;18;19;17;15;17;20;17;18;18;18;17;15;22;20;14;17;19;18;19;18;19;19;16;15;17;19;17;17;16;16;17;16;15;15;14;13;20;15;19;18;20;18;19;15;16;16;17;16;16;17;17;18;14;15;21;18;16;14;15;17;19;18;17;13;18;14;19;17;17;15;16;13;15;21;18;17;16;21;15;18;15;17;18;17;15;15;17;19;20;17;12;14;17;13;11;15;15;17;15;15;19;17;23;15;14;17;13;19;18;14;16;14;16;14;18;14;16;18;19;12;19;16;19;16;13;11;17;17;20;14;18;17;15;18;15;20;18;11;19;14;17;18;16;19;18;17;15;18;17;15;17;19;19;16;18;17;12;15;18;17;19;15;19;15;17;18;14;14;18;15;12;10;17;16;14;14;18;15;14;16;18;18;21;19;19;18;19;19;17;16;16;18;17;17;17;17;18;16;13;16;19;14;17;15;17;21;18;19;14;16;13;19;16;18;19;19;19;18;16;19;15;17;16;17;18;17;15;18;17;20;17;15;15;16;16
Jade Carey;Jordan Chiles;Shilese Jones;Kaliya Lincoln;Leanne Wong;15;19;13;16;17;19;20;18;14;16;18;18;18;17;10;18;20;17;16;17;18;17;16;18;17;15;16;19;20;16;16;15;16;21;18;16;19;16;15;16;18;18;17;17;16;17;20;14;15;14;12;20;15;19;18;19;18;21;17;16;17;15;17;15;17;15;18;17;17;21;18;15;17;14;18;14;18;17;13;17;15;19;18;19;15;16;13;15;19;17;17;18;22;16;18;15;17;18;16;17;19;16;17;19;16;15;14;15;14;14;15;15;17;15;15;19;16;19;15;14;16;15;21;18;16;18;16;16;14;16;13;15;18;19;13;23;20;17;16;13;12;15;19;20;16;18;18;18;18;15;22;16;13;19;16;17;19;19;19;18;17;17;16;17;16;15;19;19;18;18;17;14;15;18;14;20;15;20;15;16;18;16;16;18;16;13;11;18;16;16;14;14;17;16;16;18;17;17;21;18;18;19;16;17;16;15;17;17;17;17;17;20;16;16;15;21;17;18;15;16;21;19;19;14;15;13;18;15;19;19;19;17;20;16;16;17;18;16;15;18;21;17;17;19;21;17;15;14;16;19
Jade Carey;Jordan Chiles;Shilese Jones;Zoe Miller;Leanne Wong;15;19;14;16;16;19;20;16;14;16;18;18;18;15;10;18;20;17;16;17;20;17;16;17;17;15;15;19;20;14;13;14;18;21;19;16;19;16;15;17;18;18;17;17;16;17;18;14;15;14;12;20;15;19;18;19;18;21;15;17;16;15;16;15;17;15;18;17;16;21;18;16;15;16;18;17;18;16;13;17;17;19;18;17;15;16;13;15;20;17;16;18;22;14;18;15;17;19;16;15;17;14;17;20;17;14;14;15;13;14;15;13;17;15;15;21;16;21;15;11;17;13;21;18;16;16;14;17;14;16;13;15;18;19;12;21;16;17;16;13;11;15;19;20;14;18;17;18;18;15;22;16;13;19;16;17;19;17;19;17;17;17;16;17;15;15;19;19;16;18;17;14;12;18;14;22;15;20;16;16;17;16;14;18;15;12;9;18;16;14;14;14;17;16;16;18;16;19;21;19;17;20;16;17;15;16;16;17;17;17;17;22;16;13;13;21;17;18;15;16;21;17;19;14;13;14;18;15;19;19;19;17;20;16;16;15;18;16;15;18;19;17;17;18;24;16;15;13;16;16
Jade Carey;Jordan Chiles;Sunisa Lee;Kaliya Lincoln;Zoe Miller;13;14;13;16;17;14;14;12;10;13;14;17;13;13;14;15;10;11;15;14;18;15;12;10;13;13;9;16;14;8;12;15;15;15;15;16;15;13;11;13;16;14;13;14;14;13;11;12;12;8;8;15;14;17;17;14;13;15;11;13;9;15;11;13;12;16;13;10;12;14;18;12;11;13;13;13;15;15;11;16;9;13;12;14;11;11;10;12;17;14;11;13;14;13;15;11;15;14;16;15;10;15;15;17;17;8;15;16;11;11;13;13;13;12;15;14;13;18;12;7;12;12;13;14;12;12;12;13;11;13;14;11;16;16;8;13;13;16;15;11;9;14;15;17;13;17;13;12;14;11;14;16;7;12;13;13;14;13;14;11;14;11;16;12;12;10;12;16;11;16;15;12;11;14;14;19;14;12;12;13;15;13;13;15;12;9;11;15;12;8;11;16;14;12;14;13;14;18;15;17;11;17;14;16;15;13;16;11;10;13;12;15;13;12;15;16;12;13;15;13;18;16;15;10;13;7;16;12;16;15;17;15;15;14;17;10;17;14;16;13;15;9;15;15;14;15;12;12;15;18
Jade Carey;Jordan Chiles;Sunisa Lee;Kaliya Lincoln;Leanne Wong;11;14;11;13;17;14;15;11;11;13;14;17;14;16;10;18;12;12;14;16;15;15;10;10;13;10;11;15;14;10;11;12;11;16;17;14;15;14;11;12;17;14;11;13;14;13;16;11;14;10;7;16;14;16;17;16;12;15;14;13;11;13;12;13;12;15;13;13;13;12;18;14;13;14;13;9;15;15;11;14;12;13;14;17;11;14;10;11;15;13;11;14;16;16;14;11;16;14;15;16;14;14;15;15;14;10;15;16;12;13;13;14;13;12;15;14;12;16;11;6;13;12;14;13;15;13;14;13;12;11;13;11;16;16;9;17;16;16;13;11;10;12;16;17;15;17;15;14;14;12;15;14;8;13;12;13;14;13;13;12;14;10;15;13;13;10;14;16;15;15;17;13;14;15;12;17;14;13;12;11;14;14;15;15;14;10;10;14;12;10;11;13;15;13;14;13;16;15;16;15;12;17;13;14;14;11;14;10;12;12;12;16;13;12;16;20;14;14;15;11;20;19;16;10;14;6;17;13;16;16;17;14;16;14;16;12;18;14;11;11;18;10;14;16;15;16;12;11;15;21
Jade Carey;Jordan Chiles;Sunisa Lee;Zoe Miller;Leanne Wong;12;13;12;16;16;14;15;10;11;13;14;17;14;13;10;19;12;12;14;16;19;15;10;10;13;11;10;15;14;8;10;13;15;16;18;15;17;14;13;14;17;13;13;13;13;13;14;10;14;10;7;16;14;17;17;17;12;15;12;13;10;13;12;13;12;14;13;13;12;12;17;15;11;15;13;13;15;14;12;14;12;13;14;15;11;11;10;11;16;13;11;14;16;14;15;11;16;15;15;14;12;12;15;17;16;10;15;16;10;13;13;14;13;11;15;15;13;19;11;3;13;10;15;13;15;13;12;14;12;11;13;11;16;16;8;16;14;16;14;11;9;12;16;18;12;17;15;14;14;11;15;15;7;13;14;12;14;11;14;12;15;10;15;13;12;10;15;16;10;16;17;13;11;14;12;21;14;14;11;11;16;15;14;15;13;9;11;14;14;9;11;14;14;13;14;13;16;18;16;17;12;16;13;14;13;10;13;11;12;13;12;16;13;10;14;20;13;15;15;10;20;17;16;10;12;5;17;13;16;17;16;14;18;14;16;10;19;14;11;12;16;10;14;14;19;15;11;10;15;19
Jade Carey;Jordan Chiles;Kaliya Lincoln;Zoe Miller;Leanne Wong;10;14;10;13;13;14;14;11;10;11;14;15;13;12;8;16;13;11;14;13;16;13;10;10;13;10;9;14;14;10;11;11;12;16;14;13;13;11;12;12;15;13;11;14;12;13;12;10;12;7;7;13;13;15;16;16;12;16;9;11;10;12;9;11;10;12;13;11;12;14;15;13;10;12;13;10;12;12;11;13;11;13;13;12;10;10;7;11;13;11;10;12;15;12;14;9;13;13;13;13;12;10;14;16;14;10;12;13;9;12;12;9;12;10;12;16;11;17;9;5;11;8;14;12;12;11;10;12;10;12;10;13;14;14;7;14;12;14;12;10;6;9;14;15;10;14;10;12;12;10;15;11;8;14;14;11;14;11;15;10;12;14;13;13;11;10;13;14;12;14;15;12;9;13;11;19;11;15;11;10;14;15;12;14;11;6;9;14;11;7;9;12;13;13;12;11;14;16;15;15;9;13;13;14;13;10;14;11;11;12;11;16;14;10;11;18;13;14;13;10;18;16;13;7;11;8;15;11;15;15;14;14;16;12;14;9;15;12;11;11;14;11;12;14;18;13;9;9;13;17
